Techniques,Tarantula,OToThePowerP,BigO,OToThePowerD,Kulczynski1,Kulczynski2,Jaccard,Ochiai,Ample,Ample2,Wong1,Wong2,Wong3,Wong3Dash,GP13,CbiInc,CbiLog,CbiSqrt,SorensenDice,M1,M2,M3,Lee,RogersAndTanimoto,Goodman,SimpleMatching,Hamann,Euclid,Hamming,Rogot1,Rogot2,Binary,Gower1,Gower2,Gower3,AddedValue,Manhattan,Braun,Levandowsky,Simpson,Dice,MutantAt72
Line 11,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 12,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,1
Line 13,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 14,0,-0.300439974858579,-1,478,0,0,0,0,-999999,-0.30062893081761,0,-478,-478,478,0,-0.011194029850746,,-999999,0,2.24193548387097,0,1.38308457711443,1112,0.52851711026616,-1,0.691542288557214,0.383084577114428,33.3466640010661,1112,0.204411764705882,0.420860466410642,0,0.383084577114428,0.817647058823529,-1,0,0.691542288557214,0,0,0,0,0
Line 15,0.803030303030303,17.75487115022,1200,389.052631578947,0.046153846153846,0.522058823529412,0.044117647058824,0.210042012604201,0.001730769230769,0.754716981132076,18,-372,14.82,3.18,18.0225563909774,0.032923617208077,0.063748406289843,0.063748406289843,0.084507042253521,3.12307692307692,0.009009009009009,1.51492537313433,1218,0.60960960960961,-0.830985915492958,0.757462686567164,0.514925373134328,34.8998567332303,1218,0.237112586970272,0.699708657047725,1,0.514925373134328,0.861995753715499,1,0.044117647058824,0.757462686567164,0.044117647058824,0.044117647058824,1,0.088235294117647,0
Line 16,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 17,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 18,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 19,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 20,0,-0.300439974858579,-1,478,0,0,0,0,-999999,-0.30062893081761,0,-478,-478,478,0,-0.011194029850746,,-999999,0,2.24193548387097,0,1.38308457711443,1112,0.52851711026616,-1,0.691542288557214,0.383084577114428,33.3466640010661,1112,0.204411764705882,0.420860466410642,0,0.383084577114428,0.817647058823529,-1,0,0.691542288557214,0,0,0,0,0
Line 21,0.803030303030303,17.75487115022,1200,389.052631578947,0.046153846153846,0.522058823529412,0.044117647058824,0.210042012604201,0.001730769230769,0.754716981132076,18,-372,14.82,3.18,18.0225563909774,0.032923617208077,0.063748406289843,0.063748406289843,0.084507042253521,3.12307692307692,0.009009009009009,1.51492537313433,1218,0.60960960960961,-0.830985915492958,0.757462686567164,0.514925373134328,34.8998567332303,1218,0.237112586970272,0.699708657047725,1,0.514925373134328,0.861995753715499,1,0.044117647058824,0.757462686567164,0.044117647058824,0.044117647058824,1,0.088235294117647,0
Line 22,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 23,0,-0.379006913890635,-1,603,0,0,0,0,-999999,-0.379245283018868,0,-603,-603,603,0,-0.011194029850746,,-999999,0,1.58937198067633,0,1.22761194029851,987,0.442799461641992,-1,0.613805970149254,0.227611940298507,31.41655614481,987,0.190173410404624,0.400711067304985,0,0.227611940298507,0.760693641618497,-1,0,0.613805970149254,0,0,0,0,0
Line 24,0,-0.379006913890635,-1,603,0,0,0,0,-999999,-0.379245283018868,0,-603,-603,603,0,-0.011194029850746,,-999999,0,1.58937198067633,0,1.22761194029851,987,0.442799461641992,-1,0.613805970149254,0.227611940298507,31.41655614481,987,0.190173410404624,0.400711067304985,0,0.227611940298507,0.760693641618497,-1,0,0.613805970149254,0,0,0,0,0
Line 25,0.737819025522042,17.6448774355751,1025,564.052631578947,0.031858407079646,0.515437392795883,0.030874785591767,0.175712223797227,0.000794301748327,0.644654088050314,18,-547,14.645,3.355,18.0156794425087,0.019680755741021,0.038601798906596,0.038601798906596,0.059900166389351,1.84601769911504,0.008283479061206,1.29726368159204,1043,0.479981592268753,-0.880199667221298,0.64863184079602,0.29726368159204,32.2955105239103,1043,0.211422096428771,0.66888221841052,1,0.29726368159204,0.786872878159185,1,0.030874785591767,0.64863184079602,0.030874785591767,0.030874785591767,1,0.061749571183534,0
Line 26,0.737819025522042,17.6448774355751,1025,564.052631578947,0.031858407079646,0.515437392795883,0.030874785591767,0.175712223797227,0.000794301748327,0.644654088050314,18,-547,14.645,3.355,18.0156794425087,0.019680755741021,0.038601798906596,0.038601798906596,0.059900166389351,1.84601769911504,0.008283479061206,1.29726368159204,1043,0.479981592268753,-0.880199667221298,0.64863184079602,0.29726368159204,32.2955105239103,1043,0.211422096428771,0.66888221841052,1,0.29726368159204,0.786872878159185,1,0.030874785591767,0.64863184079602,0.030874785591767,0.030874785591767,1,0.061749571183534,0
Line 27,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 28,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 29,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 30,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 31,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 32,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 33,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 34,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 35,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 36,-999999,0,-1,0,0,-999999,0,-999999,-999999,0,0,0,0,1000,-999999,-999999,-999999,-999999,0,88.3333333333333,0,1.97761194029851,1590,0.977859778597786,-1,0.988805970149254,0.977611940298507,39.8748040747538,1590,-999999,-999999,0,0.977611940298507,0.99437148217636,-999999,0,0.988805970149254,-999999,0,0,0,0
Line 37,0.64686737184703,17.4544311753614,722,867.052631578947,0.02073732718894,0.510158013544018,0.020316027088036,0.142534301443674,0.000232967818528,0.454088050314465,18,-850,14.342,3.658,18.0102622576967,0.00912199723729,0.018079077182469,0.018079077182469,0.039823008849558,0.852534562211982,0.007269789983845,0.920398009950249,740,0.298869143780291,-0.920353982300885,0.460199004975124,-0.079601990049751,27.2029410174709,740,0.166299882056129,0.618601019350625,1,-0.079601990049751,0.630323679727428,1,0.020316027088036,0.460199004975124,0.020316027088036,0.020316027088036,1,0.040632054176072,0
Line 38,0,-0.090509113764928,-1,144,0,0,0,0,-999999,-0.090566037735849,0,-144,-144,144,0,-0.011194029850746,,-999999,0,8.92592592592593,0,1.79850746268657,1446,0.816949152542373,-1,0.899253731343284,0.798507462686567,38.0263066836631,1446,0.236738703339882,0.474284720074235,0,0.798507462686567,0.946954813359528,-1,0,0.899253731343284,0,0,0,0,0
Line 39,0.687121866897148,17.5449402891263,866,723.052631578947,0.024861878453039,0.512129380053908,0.024258760107817,0.15575223949535,0.000226481058528,0.544654088050314,18,-706,14.486,3.514,18.012278308322,0.013064730257071,0.025792488607821,0.025792488607821,0.047368421052632,1.22099447513812,0.007718696397942,1.09950248756219,884,0.379073756432247,-0.905263157894737,0.549751243781095,0.099502487562189,29.732137494637,884,0.18843231165,0.642228212039533,1,0.099502487562189,0.709470304975923,1,0.024258760107817,0.549751243781095,0.024258760107817,0.024258760107817,1,0.048517520215634,0
Line 40,0,-0.078566939032055,-1,125,0,0,0,0,-999999,-0.078616352201258,0,-125,-125,125,0,-0.011194029850746,,-999999,0,10.2447552447552,0,1.82213930348259,1465,0.836664762992576,-1,0.911069651741293,0.822139303482587,38.2753184180093,1465,0.238366417181907,0.47731152219918,0,0.822139303482587,0.953465668727628,-1,0,0.911069651741293,0,0,0,0,0
Line 41,0.726359068067611,17.6235072281584,991,598.052631578947,0.030050083472454,0.514586709886548,0.029173419773096,0.170802282692872,0.000660367346182,0.623270440251572,18,-581,14.611,3.389,18.0148026315789,0.017979389922349,0.035323681599724,0.035323681599724,0.056692913385827,1.68447412353923,0.008155867693702,1.25497512437811,1009,0.457181694608065,-0.886614173228347,0.627487562189055,0.254975124378109,31.7647603485372,1009,0.206566562656792,0.663110965006167,1,0.254975124378109,0.77111196025984,1,0.029173419773096,0.627487562189055,0.029173419773096,0.029173419773096,1,0.058346839546191,0
Line 42,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 43,0.5,17.0006285355123,0,1589.05263157895,0.011320754716981,0.505597014925373,0.011194029850746,0.10580184237879,-999999,0,18,-1572,13.62,4.38,18.0056285178236,0,-999999,-999999,0.022140221402214,0.011320754716981,0.00562851782364,0.022388059701493,18,0.00562851782364,-0.955719557195572,0.011194029850746,-0.977611940298507,4.24264068711929,18,0.005597014925373,-999999,1,-0.977611940298507,0.022140221402214,-999999,0.011194029850746,0.011194029850746,0.011194029850746,0.011194029850746,1,0.022388059701493,0
Line 44,0.5,17.0006285355123,0,1589.05263157895,0.011320754716981,0.505597014925373,0.011194029850746,0.10580184237879,-999999,0,18,-1572,13.62,4.38,18.0056285178236,0,-999999,-999999,0.022140221402214,0.011320754716981,0.00562851782364,0.022388059701493,18,0.00562851782364,-0.955719557195572,0.011194029850746,-0.977611940298507,4.24264068711929,18,0.005597014925373,-999999,1,-0.977611940298507,0.022140221402214,-999999,0.011194029850746,0.011194029850746,0.011194029850746,0.011194029850746,1,0.022388059701493,0
Line 45,0,-0.018856065367693,-1,30,0,0,0,0,-999999,-0.018867924528302,0,-30,-30,30,0,-0.011194029850746,,-999999,0,32.5,0,1.94029850746269,1560,0.942028985507246,-1,0.970149253731343,0.940298507462687,39.496835316263,1560,0.246212121212121,0.492431307841309,0,0.940298507462687,0.984848484848485,-1,0,0.970149253731343,0,0,0,0,0
Line 46,0,-0.018856065367693,-1,30,0,0,0,0,-999999,-0.018867924528302,0,-30,-30,30,0,-0.011194029850746,,-999999,0,32.5,0,1.94029850746269,1560,0.942028985507246,-1,0.970149253731343,0.940298507462687,39.496835316263,1560,0.246212121212121,0.492431307841309,0,0.940298507462687,0.984848484848485,-1,0,0.970149253731343,0,0,0,0,0
Line 47,0,-0.018856065367693,-1,30,0,0,0,0,-999999,-0.018867924528302,0,-30,-30,30,0,-0.011194029850746,,-999999,0,32.5,0,1.94029850746269,1560,0.942028985507246,-1,0.970149253731343,0.940298507462687,39.496835316263,1560,0.246212121212121,0.492431307841309,0,0.940298507462687,0.984848484848485,-1,0,0.970149253731343,0,0,0,0,0
Line 48,0,-0.018856065367693,-1,30,0,0,0,0,-999999,-0.018867924528302,0,-30,-30,30,0,-0.011194029850746,,-999999,0,32.5,0,1.94029850746269,1560,0.942028985507246,-1,0.970149253731343,0.940298507462687,39.496835316263,1560,0.246212121212121,0.492431307841309,0,0.940298507462687,0.984848484848485,-1,0,0.970149253731343,0,0,0,0,0
Line 49,0,-0.018856065367693,-1,30,0,0,0,0,-999999,-0.018867924528302,0,-30,-30,30,0,-0.011194029850746,,-999999,0,32.5,0,1.94029850746269,1560,0.942028985507246,-1,0.970149253731343,0.940298507462687,39.496835316263,1560,0.246212121212121,0.492431307841309,0,0.940298507462687,0.984848484848485,-1,0,0.970149253731343,0,0,0,0,0
Line 50,0,-0.018856065367693,-1,30,0,0,0,0,-999999,-0.018867924528302,0,-30,-30,30,0,-0.011194029850746,,-999999,0,32.5,0,1.94029850746269,1560,0.942028985507246,-1,0.970149253731343,0.940298507462687,39.496835316263,1560,0.246212121212121,0.492431307841309,0,0.940298507462687,0.984848484848485,-1,0,0.970149253731343,0,0,0,0,0
Line 51,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 52,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
Line 53,0.504761904761905,17.0194846008799,30,1559.05263157895,0.011538461538462,0.505703422053232,0.011406844106464,0.106802828176336,0.032692307692308,0.018867924528302,18,-1542,13.65,4.35,18.0057361376673,0.000212814255718,0.000425537950893,0.000425537950893,0.022556390977444,0.030769230769231,0.005681818181818,0.059701492537314,48,0.015151515151515,-0.954887218045113,0.029850746268657,-0.940298507462687,6.92820323027551,48,0.014962681312491,0.507568692158691,1,-0.940298507462687,0.057971014492754,1,0.011406844106464,0.029850746268657,0.011406844106464,0.011406844106464,1,0.022813688212928,0
